5.8974	4.884	0.72441	0.7659
5.7819	4.884	0.71566	0.7659
6.0815	4.884	0.7279	0.7659
5.9759	4.884	0.72298	0.7659
5.9421	4.884	0.7203	0.7659
5.6558	4.884	0.71543	0.7659
5.7927	4.884	0.71619	0.7659
6.0824	4.884	0.72535	0.7659
5.8651	4.884	0.72028	0.7659
5.6747	4.884	0.711	0.7659
5.7314	4.884	0.66098	0.702
5.6412	4.884	0.6553	0.702
5.7775	4.884	0.66015	0.702
5.9039	4.884	0.66204	0.702
5.9434	4.884	0.66214	0.702
5.9758	4.884	0.66755	0.702
5.5901	4.884	0.65635	0.702
4.4896	4.884	0.64436	0.702
5.9484	4.884	0.6649	0.702
5.6103	4.884	0.66399	0.702
0.35841	4.0015	0.72169	0.7407
0.2252	4.0015	0.72017	0.7407
2.7374	4.0015	0.72629	0.7407
2.6421	4.0015	0.72258	0.7407
2.2274	4.0015	0.72648	0.7407
2.9894	4.0015	0.7231	0.7407
3.8718	4.0015	0.72928	0.7407
3.9565	4.0015	0.73318	0.7407
2.7342	4.0015	0.72719	0.7407
2.7608	4.0015	0.72333	0.7407
0.77544	4.0015	0.64719	0.6712
0.29333	4.0015	0.6497	0.6712
0.3384	4.0015	0.65213	0.6712
0.50679	4.0015	0.65163	0.6712
0.64792	4.0015	0.65059	0.6712
0.93097	4.0015	0.64954	0.6712
0.54731	4.0015	0.65281	0.6712
0.64826	4.0015	0.65067	0.6712
0.53847	4.0015	0.64711	0.6712
0.46183	4.0015	0.64943	0.6712
6.9857	6.8818	0.72732	0.8
7.1414	6.8818	0.72943	0.8
7.1318	6.8818	0.7335	0.8
6.965	6.8818	0.72441	0.8
7.0318	6.8818	0.72573	0.8
7.0211	6.8818	0.73035	0.8
6.8238	6.8818	0.71683	0.8
6.994	6.8818	0.72112	0.8
6.9871	6.8818	0.726	0.8
7.1175	6.8818	0.73155	0.8
7.0796	6.8818	0.63728	0.68
7.2602	6.8818	0.64045	0.68
7.2706	6.8818	0.64207	0.68
7.3029	6.8818	0.64356	0.68
