3.900	0.398
3.900	19.119
3.900	1.476
3.900	19.117
3.900	11.642
3.900	17.501
3.900	1.172
3.900	0.780
3.900	1.917
3.900	15.508
3.900	0.467
3.900	18.960
3.900	18.764
3.900	12.768
3.900	3.262
3.900	0.252
3.900	12.530
3.900	1.228
3.900	12.690
3.900	3.269
3.900	12.911
3.900	12.965
3.900	1.550
3.900	1.172
3.900	0.446
3.900	17.779
3.900	15.472
3.900	11.748
3.900	16.801
3.900	3.542
3.900	3.255
3.900	0.217
3.900	16.370
3.900	15.033
3.900	1.297
3.900	15.488
3.900	12.166
3.900	1.966
3.900	2.054
3.900	14.505
3.900	3.446
3.900	16.834
3.900	19.337
3.900	15.679
3.900	18.894
3.900	19.165
3.900	12.029
3.900	12.003
3.900	0.120
3.900	0.444
3.900	1.349
3.900	1.837
3.900	2.015
3.900	0.105
3.900	0.375
3.900	2.798
3.900	2.315
3.900	14.817
3.900	2.387
3.900	19.595
3.900	12.050
3.900	3.585
3.900	17.793
3.900	13.057
3.900	16.224
3.900	18.560
3.900	13.790
3.900	11.674
3.900	2.507
3.900	2.580
3.900	3.594
3.900	2.927
3.900	16.353
3.900	1.993
3.900	2.584
3.900	12.883
3.900	3.585
3.900	17.719
3.900	3.535
3.900	3.288
3.900	13.793
3.900	3.570
3.900	0.728
3.900	19.087
3.900	11.908
3.900	18.243
3.900	0.790
3.900	11.707
3.900	12.759
3.900	2.076
3.900	3.318
3.900	0.149
3.900	1.835
3.900	13.562
3.900	17.466
3.900	1.137
3.900	13.266
3.900	18.252
3.900	0.215
3.900	1.602
0.900	2.671
0.900	0.100
0.900	0.100
0.900	2.319
0.900	2.294
0.900	2.796
0.900	2.406
0.900	0.100
0.900	0.100
0.900	0.101
0.900	2.482
0.900	0.101
0.900	3.089
0.900	2.496
0.900	2.276
0.900	0.100
0.900	2.465
0.900	0.100
0.900	0.100
0.900	0.100
0.900	2.393
0.900	0.100
0.900	0.101
0.900	0.100
0.900	0.100
0.900	2.954
0.900	2.830
0.900	2.525
0.900	0.100
0.900	2.642
0.900	0.100
0.900	2.276
0.900	3.022
0.900	2.515
0.900	0.100
0.900	2.396
0.900	2.328
0.900	0.100
0.900	0.100
0.900	0.100
0.900	2.355
0.900	3.168
0.900	2.613
0.900	0.100
0.900	0.100
0.900	0.100
0.900	2.329
0.900	2.525
0.900	2.322
0.900	0.100
0.900	0.100
0.900	2.496
0.900	0.100
0.900	3.308
0.900	3.204
0.900	2.312
0.900	0.101
0.900	0.100
0.900	2.862
0.900	0.101
0.900	0.100
0.900	0.100
0.900	0.101
0.900	0.100
0.900	2.405
0.900	2.819
0.900	0.100
0.900	0.101
0.900	0.100
0.900	3.281
0.900	0.101
0.900	2.441
0.900	0.100
0.900	2.585
0.900	2.482
0.900	0.100
0.900	2.487
0.900	2.949
0.900	0.100
0.900	2.306
0.900	0.100
0.900	0.101
0.900	2.661
0.900	2.308
0.900	2.417
0.900	2.820
0.900	0.101
0.900	0.101
0.900	2.469
0.900	0.100
0.900	0.100
0.900	2.342
0.900	0.100
0.900	2.803
0.900	2.327
0.900	2.449
0.900	2.426
0.900	0.101
0.900	0.100
0.900	0.101
1.900	2.840
1.900	2.603
1.900	2.634
1.900	2.800
1.900	0.112
1.900	0.103
1.900	0.104
1.900	2.643
1.900	0.107
1.900	0.112
1.900	0.107
1.900	0.107
1.900	3.427
1.900	0.103
1.900	2.743
1.900	2.602
1.900	0.103
1.900	3.380
1.900	0.111
1.900	0.101
1.900	2.708
1.900	0.106
1.900	0.107
1.900	3.209
1.900	0.107
1.900	0.100
1.900	2.793
1.900	0.102
1.900	2.899
1.900	2.713
1.900	2.694
1.900	0.100
1.900	2.999
1.900	0.108
1.900	3.437
1.900	3.046
1.900	0.106
1.900	0.107
1.900	2.815
1.900	0.110
1.900	3.478
1.900	0.100
1.900	0.105
1.900	2.610
1.900	0.100
1.900	0.109
1.900	0.100
1.900	2.740
1.900	0.101
1.900	2.992
1.900	0.105
1.900	0.101
1.900	0.111
1.900	0.105
1.900	2.644
1.900	0.100
1.900	0.100
1.900	0.101
1.900	2.745
1.900	0.100
1.900	2.651
1.900	2.618
1.900	0.102
1.900	2.624
1.900	2.767
1.900	3.569
1.900	2.666
1.900	0.108
1.900	2.629
1.900	0.102
1.900	2.652
1.900	2.691
1.900	3.185
1.900	2.779
1.900	2.610
1.900	2.690
1.900	0.101
1.900	2.618
1.900	2.971
1.900	0.100
1.900	2.629
1.900	0.101
1.900	2.630
1.900	2.721
1.900	2.788
1.900	0.100
1.900	0.100
1.900	3.484
1.900	0.100
1.900	0.109
1.900	0.100
1.900	0.104
1.900	2.674
1.900	3.556
1.900	2.659
1.900	2.641
1.900	0.105
1.900	2.597
1.900	0.100
1.900	0.101
2.900	0.287
2.900	1.827
2.900	5.754
2.900	10.052
2.900	5.729
2.900	2.820
2.900	12.145
2.900	5.675
2.900	0.260
2.900	5.698
2.900	5.740
2.900	5.730
2.900	5.707
2.900	12.725
2.900	16.395
2.900	0.166
2.900	5.429
2.900	5.720
2.900	10.002
2.900	2.074
2.900	9.318
2.900	3.183
2.900	3.215
2.900	5.715
2.900	5.633
2.900	5.688
2.900	0.181
2.900	1.840
2.900	5.686
2.900	8.922
2.900	5.804
2.900	5.792
2.900	2.647
2.900	9.324
2.900	2.903
2.900	1.040
2.900	5.743
2.900	0.114
2.900	5.449
2.900	5.767
2.900	0.795
2.900	5.611
2.900	2.514
2.900	0.108
2.900	0.113
2.900	2.140
2.900	5.629
2.900	1.846
2.900	1.267
2.900	11.283
2.900	0.192
2.900	0.652
2.900	3.229
2.900	3.099
2.900	5.732
2.900	5.895
2.900	5.662
2.900	5.656
2.900	10.419
2.900	3.033
2.900	3.166
2.900	5.516
2.900	0.457
2.900	0.222
2.900	9.423
2.900	0.153
2.900	0.275
2.900	1.565
2.900	5.728
2.900	2.059
2.900	0.100
2.900	0.346
2.900	5.676
2.900	0.101
2.900	2.792
2.900	3.236
2.900	5.442
2.900	5.565
2.900	9.271
2.900	1.376
2.900	0.289
2.900	1.476
2.900	2.881
2.900	0.570
2.900	5.734
2.900	5.581
2.900	1.427
2.900	0.115
2.900	5.585
2.900	1.167
2.900	6.000
2.900	5.588
2.900	0.109
2.900	0.429
2.900	13.277
2.900	5.486
2.900	5.747
2.900	1.207
2.900	1.226
2.900	5.442
