0.000 1.000 247.000 92.000 11.000
0.200 1.000 90.000 42.000 17.000
0.400 4.000 49.000 21.000 10.000
0.600 5.000 32.000 23.000 6.000
0.800 8.000 36.000 32.000 12.000
1.000 6.000 31.000 21.000 9.000
1.200 6.000 55.000 41.000 9.000
1.400 6.000 60.000 52.000 5.000
1.600 10.000 69.000 70.000 4.000
1.800 10.000 98.000 91.000 4.000
2.000 7.000 68.000 166.000 4.000
2.200 9.000 49.000 144.000 9.000
2.400 5.000 14.000 76.000 4.000
2.600 4.000 6.000 33.000 9.000
2.800 11.000 17.000 11.000 3.000
3.000 8.000 9.000 7.000 4.000
3.200 8.000 11.000 9.000 1.000
3.400 3.000 7.000 8.000 2.000
3.600 7.000 8.000 9.000 8.000
3.800 7.000 7.000 4.000 7.000
4.000 4.000 6.000 7.000 5.000
4.200 7.000 8.000 5.000 8.000
4.400 4.000 7.000 12.000 5.000
4.600 15.000 6.000 7.000 3.000
4.800 8.000 7.000 8.000 386.000
5.000 9.000 3.000 9.000 369.000
5.200 9.000 0.000 0.000 6.000
5.400 14.000 0.000 0.000 16.000
5.600 15.000 0.000 0.000 13.000
5.800 13.000 0.000 0.000 13.000
6.000 13.000 0.000 0.000 13.000
6.200 19.000 0.000 0.000 22.000
6.400 9.000 0.000 0.000 1.000
6.600 12.000 0.000 0.000 1.000
6.800 5.000 0.000 0.000 1.000
7.000 11.000 0.000 0.000 0.000
7.200 7.000 0.000 0.000 0.000
7.400 11.000 0.000 0.000 0.000
7.600 3.000 0.000 0.000 0.000
7.800 8.000 0.000 0.000 0.000
8.000 9.000 0.000 0.000 0.000
8.200 6.000 0.000 0.000 0.000
8.400 3.000 0.000 0.000 0.000
8.600 5.000 0.000 0.000 0.000
8.800 8.000 0.000 0.000 0.000
9.000 10.000 0.000 0.000 0.000
9.200 27.000 0.000 0.000 0.000
9.400 48.000 0.000 0.000 0.000
9.600 85.000 0.000 0.000 0.000
9.800 142.000 0.000 0.000 0.000
10.000 171.000 0.000 0.000 0.000
10.200 90.000 0.000 0.000 0.000
10.400 29.000 0.000 0.000 0.000
10.600 7.000 0.000 0.000 0.000
10.800 7.000 0.000 0.000 0.000
11.000 3.000 0.000 0.000 0.000
11.200 3.000 0.000 0.000 0.000
11.400 2.000 0.000 0.000 0.000
11.600 0.000 0.000 0.000 0.000
11.800 0.000 0.000 0.000 0.000
12.000 0.000 0.000 0.000 0.000
12.200 1.000 0.000 0.000 0.000
12.400 0.000 0.000 0.000 0.000
12.600 0.000 0.000 0.000 0.000
12.800 1.000 0.000 0.000 0.000
13.000 1.000 0.000 0.000 0.000
13.200 0.000 0.000 0.000 0.000
13.400 0.000 0.000 0.000 0.000
13.600 1.000 0.000 0.000 0.000
13.800 1.000 0.000 0.000 0.000
14.000 0.000 0.000 0.000 0.000
14.200 0.000 0.000 0.000 0.000
14.400 1.000 0.000 0.000 0.000
14.600 0.000 0.000 0.000 0.000
14.800 0.000 0.000 0.000 0.000
15.000 0.000 0.000 0.000 0.000
