4.300	0.935
4.300	0.943
4.300	0.965
4.300	0.176
4.300	0.068
4.300	0.993
4.300	0.207
4.300	0.146
4.300	0.151
4.300	0.981
4.300	0.949
4.300	0.988
4.300	0.072
4.300	0.192
4.300	0.937
4.300	0.954
4.300	0.142
4.300	0.203
4.300	0.175
4.300	0.950
1.300	0.965
1.300	0.547
1.300	0.546
1.300	0.938
1.300	0.932
1.300	0.930
1.300	0.544
1.300	0.538
1.300	0.951
1.300	0.935
1.300	0.550
1.300	0.922
1.300	1.000
1.300	0.548
1.300	0.545
1.300	0.556
1.300	0.951
1.300	0.971
1.300	0.542
1.300	0.556
2.300	0.537
2.300	0.545
2.300	0.545
2.300	0.557
2.300	0.999
2.300	0.960
2.300	0.552
2.300	0.966
2.300	0.555
2.300	0.556
2.300	0.555
2.300	0.972
2.300	0.942
2.300	0.959
2.300	0.962
2.300	0.548
2.300	0.938
2.300	0.953
2.300	0.959
2.300	0.553
3.300	0.999
3.300	0.340
3.300	1.000
3.300	0.336
3.300	0.342
3.300	0.323
3.300	0.331
3.300	0.336
3.300	0.331
3.300	0.998
3.300	1.000
3.300	1.000
3.300	0.338
3.300	0.329
3.300	0.952
3.300	0.973
3.300	0.929
3.300	0.997
3.300	0.337
3.300	0.998
