0.000 7.000 260.000 114.000 10.000
0.200 4.000 101.000 39.000 3.000
0.400 5.000 50.000 23.000 4.000
0.600 2.000 42.000 18.000 2.000
0.800 3.000 44.000 13.000 4.000
1.000 2.000 31.000 17.000 3.000
1.200 4.000 50.000 34.000 0.000
1.400 4.000 75.000 75.000 1.000
1.600 6.000 78.000 81.000 1.000
1.800 6.000 107.000 138.000 0.000
2.000 1.000 85.000 159.000 2.000
2.200 6.000 42.000 154.000 6.000
2.400 5.000 24.000 90.000 1.000
2.600 5.000 4.000 24.000 3.000
2.800 0.000 4.000 9.000 3.000
3.000 4.000 1.000 9.000 3.000
3.200 2.000 2.000 2.000 15.000
3.400 6.000 0.000 1.000 11.000
3.600 8.000 0.000 0.000 7.000
3.800 10.000 0.000 0.000 7.000
4.000 4.000 0.000 0.000 4.000
4.200 3.000 0.000 0.000 1.000
4.400 8.000 0.000 0.000 12.000
4.600 6.000 0.000 0.000 99.000
4.800 14.000 0.000 0.000 377.000
5.000 22.000 0.000 0.000 282.000
5.200 23.000 0.000 0.000 74.000
5.400 40.000 0.000 0.000 19.000
5.600 50.000 0.000 0.000 22.000
5.800 49.000 0.000 0.000 12.000
6.000 37.000 0.000 0.000 0.000
6.200 35.000 0.000 0.000 0.000
6.400 23.000 0.000 0.000 0.000
6.600 22.000 0.000 0.000 0.000
6.800 21.000 0.000 0.000 0.000
7.000 7.000 0.000 0.000 0.000
7.200 23.000 0.000 0.000 0.000
7.400 8.000 0.000 0.000 0.000
7.600 20.000 0.000 0.000 0.000
7.800 26.000 0.000 0.000 0.000
8.000 16.000 0.000 0.000 0.000
8.200 14.000 0.000 0.000 0.000
8.400 10.000 0.000 0.000 1.000
8.600 11.000 0.000 0.000 0.000
8.800 15.000 0.000 0.000 0.000
9.000 16.000 0.000 0.000 0.000
9.200 13.000 0.000 0.000 1.000
9.400 15.000 0.000 0.000 2.000
9.600 21.000 0.000 0.000 1.000
9.800 31.000 0.000 0.000 0.000
10.000 42.000 0.000 0.000 0.000
10.200 46.000 0.000 0.000 1.000
10.400 43.000 0.000 0.000 0.000
10.600 52.000 0.000 0.000 0.000
10.800 31.000 0.000 0.000 0.000
11.000 22.000 0.000 0.000 0.000
11.200 12.000 0.000 0.000 2.000
11.400 14.000 0.000 0.000 1.000
11.600 9.000 0.000 0.000 0.000
11.800 2.000 0.000 0.000 0.000
12.000 1.000 0.000 0.000 0.000
12.200 0.000 0.000 0.000 0.000
12.400 2.000 0.000 0.000 1.000
12.600 1.000 0.000 0.000 0.000
12.800 2.000 0.000 0.000 0.000
13.000 1.000 0.000 0.000 0.000
13.200 2.000 0.000 0.000 1.000
13.400 0.000 0.000 0.000 1.000
13.600 0.000 0.000 0.000 0.000
13.800 1.000 0.000 0.000 0.000
14.000 0.000 0.000 0.000 0.000
14.200 2.000 0.000 0.000 0.000
14.400 1.000 0.000 0.000 0.000
14.600 2.000 0.000 0.000 0.000
14.800 0.000 0.000 0.000 0.000
15.000 0.000 0.000 0.000 0.000
