4.100	1.000
4.100	0.001
4.100	0.996
4.100	0.001
4.100	0.000
4.100	0.000
4.100	0.001
4.100	0.000
4.100	0.989
4.100	0.997
4.100	0.000
4.100	0.001
4.100	1.000
4.100	0.001
4.100	0.989
4.100	0.989
4.100	0.995
4.100	0.997
4.100	0.990
4.100	0.001
1.100	0.525
1.100	0.927
1.100	0.913
1.100	0.505
1.100	0.496
1.100	0.521
1.100	0.956
1.100	0.529
1.100	1.000
1.100	0.913
1.100	0.516
1.100	0.921
1.100	0.518
1.100	0.525
1.100	0.915
1.100	0.523
1.100	0.531
1.100	0.916
1.100	0.999
1.100	0.977
2.100	0.451
2.100	1.000
2.100	0.919
2.100	0.924
2.100	0.921
2.100	0.919
2.100	0.485
2.100	0.917
2.100	0.920
2.100	0.920
2.100	0.466
2.100	0.494
2.100	0.443
2.100	0.916
2.100	0.482
2.100	0.471
2.100	0.936
2.100	0.473
2.100	0.448
2.100	0.483
3.100	0.003
3.100	0.001
3.100	0.992
3.100	0.999
3.100	0.001
3.100	0.001
3.100	0.003
3.100	0.998
3.100	0.000
3.100	0.989
3.100	0.996
3.100	0.002
3.100	0.999
3.100	0.997
3.100	0.004
3.100	0.003
3.100	0.002
3.100	0.990
3.100	0.992
3.100	0.999
