4.100	19.282
4.100	0.623
4.100	19.385
4.100	0.528
4.100	19.367
4.100	0.547
4.100	0.136
4.100	19.461
4.100	19.179
4.100	19.999
4.100	0.599
4.100	19.327
4.100	19.587
4.100	0.644
4.100	0.731
4.100	0.678
4.100	19.531
4.100	0.305
4.100	19.705
4.100	0.594
1.100	0.100
1.100	4.862
1.100	0.100
1.100	5.000
1.100	4.812
1.100	0.100
1.100	0.100
1.100	4.985
1.100	0.100
1.100	4.980
1.100	4.989
1.100	5.070
1.100	0.100
1.100	5.016
1.100	0.100
1.100	0.100
1.100	0.100
1.100	4.877
1.100	4.821
1.100	0.100
2.100	5.122
2.100	0.100
2.100	0.100
2.100	0.100
2.100	4.957
2.100	5.017
2.100	0.101
2.100	5.185
2.100	0.100
2.100	5.108
2.100	0.100
2.100	5.087
2.100	0.100
2.100	0.100
2.100	5.114
2.100	5.096
2.100	0.100
2.100	0.101
2.100	5.075
2.100	5.061
3.100	0.159
3.100	6.647
3.100	0.113
3.100	0.105
3.100	0.147
3.100	0.100
3.100	6.402
3.100	0.177
3.100	0.139
3.100	6.372
3.100	6.288
3.100	0.127
3.100	6.290
3.100	6.921
3.100	6.375
3.100	6.294
3.100	0.103
3.100	0.171
3.100	6.267
3.100	6.389
