0.000 26.000 215.000 151.000 18.000
0.200 8.000 112.000 51.000 10.000
0.400 5.000 36.000 33.000 13.000
0.600 4.000 32.000 27.000 8.000
0.800 4.000 30.000 23.000 4.000
1.000 2.000 17.000 19.000 7.000
1.200 0.000 29.000 30.000 4.000
1.400 1.000 34.000 37.000 9.000
1.600 0.000 54.000 42.000 6.000
1.800 4.000 46.000 64.000 9.000
2.000 2.000 81.000 81.000 9.000
2.200 2.000 89.000 108.000 7.000
2.400 0.000 63.000 108.000 6.000
2.600 6.000 44.000 78.000 5.000
2.800 3.000 32.000 49.000 6.000
3.000 6.000 21.000 30.000 13.000
3.200 2.000 11.000 14.000 3.000
3.400 1.000 7.000 12.000 5.000
3.600 3.000 5.000 5.000 12.000
3.800 3.000 11.000 4.000 15.000
4.000 1.000 4.000 5.000 15.000
4.200 1.000 2.000 4.000 18.000
4.400 2.000 3.000 6.000 16.000
4.600 1.000 6.000 6.000 57.000
4.800 6.000 8.000 6.000 301.000
5.000 11.000 7.000 4.000 342.000
5.200 8.000 1.000 3.000 50.000
5.400 9.000 0.000 0.000 7.000
5.600 7.000 0.000 0.000 8.000
5.800 4.000 0.000 0.000 9.000
6.000 8.000 0.000 0.000 4.000
6.200 5.000 0.000 0.000 2.000
6.400 7.000 0.000 0.000 2.000
6.600 5.000 0.000 0.000 0.000
6.800 1.000 0.000 0.000 0.000
7.000 10.000 0.000 0.000 0.000
7.200 11.000 0.000 0.000 0.000
7.400 6.000 0.000 0.000 0.000
7.600 11.000 0.000 0.000 0.000
7.800 7.000 0.000 0.000 0.000
8.000 12.000 0.000 0.000 0.000
8.200 17.000 0.000 0.000 0.000
8.400 12.000 0.000 0.000 0.000
8.600 16.000 0.000 0.000 0.000
8.800 27.000 0.000 0.000 0.000
9.000 41.000 0.000 0.000 0.000
9.200 44.000 0.000 0.000 0.000
9.400 55.000 0.000 0.000 0.000
9.600 106.000 0.000 0.000 0.000
9.800 134.000 0.000 0.000 0.000
10.000 146.000 0.000 0.000 0.000
10.200 128.000 0.000 0.000 0.000
10.400 41.000 0.000 0.000 0.000
10.600 9.000 0.000 0.000 0.000
10.800 4.000 0.000 0.000 0.000
11.000 1.000 0.000 0.000 0.000
11.200 0.000 0.000 0.000 0.000
11.400 0.000 0.000 0.000 0.000
11.600 0.000 0.000 0.000 0.000
11.800 1.000 0.000 0.000 0.000
12.000 0.000 0.000 0.000 0.000
12.200 0.000 0.000 0.000 0.000
12.400 1.000 0.000 0.000 0.000
12.600 0.000 0.000 0.000 0.000
12.800 0.000 0.000 0.000 0.000
13.000 0.000 0.000 0.000 0.000
13.200 0.000 0.000 0.000 0.000
13.400 1.000 0.000 0.000 0.000
13.600 0.000 0.000 0.000 0.000
13.800 0.000 0.000 0.000 0.000
14.000 0.000 0.000 0.000 0.000
14.200 0.000 0.000 0.000 0.000
14.400 0.000 0.000 0.000 0.000
14.600 0.000 0.000 0.000 0.000
14.800 0.000 0.000 0.000 0.000
15.000 0.000 0.000 0.000 0.000
