3.700	0.012
3.700	0.995
3.700	0.992
3.700	0.999
3.700	0.999
3.700	0.006
3.700	0.005
3.700	0.994
3.700	1.000
3.700	0.992
3.700	0.996
3.700	0.003
3.700	0.012
3.700	0.993
3.700	0.000
3.700	0.007
3.700	0.012
3.700	0.005
3.700	1.000
3.700	0.011
0.700	0.864
0.700	0.621
0.700	0.614
0.700	0.852
0.700	0.595
0.700	0.865
0.700	0.538
0.700	0.605
0.700	0.852
0.700	0.598
0.700	0.907
0.700	0.864
0.700	0.868
0.700	0.610
0.700	0.614
0.700	0.592
0.700	0.858
0.700	0.604
0.700	0.864
0.700	0.850
1.700	0.534
1.700	0.868
1.700	0.888
1.700	0.506
1.700	0.892
1.700	0.565
1.700	0.860
1.700	0.902
1.700	0.872
1.700	0.556
1.700	0.907
1.700	0.545
1.700	0.563
1.700	0.557
1.700	0.559
1.700	0.867
1.700	0.507
1.700	0.955
1.700	0.522
1.700	0.871
2.700	1.000
2.700	0.997
2.700	0.219
2.700	0.997
2.700	0.994
2.700	0.171
2.700	0.997
2.700	0.993
2.700	0.993
2.700	0.253
2.700	0.995
2.700	0.269
2.700	0.198
2.700	0.188
2.700	0.232
2.700	0.998
2.700	0.999
2.700	0.222
2.700	0.245
2.700	0.163
