4.300	0.001
4.300	0.006
4.300	0.980
4.300	0.001
4.300	0.009
4.300	0.003
4.300	0.006
4.300	0.003
4.300	0.002
4.300	0.967
4.300	0.009
4.300	0.927
4.300	0.982
4.300	0.008
4.300	0.012
4.300	0.958
4.300	0.011
4.300	0.011
4.300	0.992
4.300	0.934
4.300	0.975
4.300	0.002
4.300	0.981
4.300	0.977
4.300	0.939
4.300	0.927
4.300	0.958
4.300	0.978
4.300	0.975
4.300	0.952
4.300	0.011
4.300	0.001
4.300	0.962
4.300	0.948
4.300	0.011
4.300	0.927
4.300	0.934
4.300	0.009
4.300	0.003
4.300	0.002
4.300	0.002
4.300	0.007
4.300	0.979
4.300	0.004
4.300	0.011
4.300	0.996
4.300	0.007
4.300	0.939
4.300	0.987
4.300	0.006
4.300	0.003
4.300	0.986
4.300	0.001
4.300	0.005
4.300	0.935
4.300	0.011
4.300	0.996
4.300	0.006
4.300	0.965
4.300	0.007
4.300	0.940
4.300	0.985
4.300	0.962
4.300	0.010
4.300	0.008
4.300	0.979
4.300	0.929
4.300	0.964
4.300	0.957
4.300	0.983
4.300	0.982
4.300	0.932
4.300	0.943
4.300	0.953
4.300	0.957
4.300	0.006
4.300	0.001
4.300	0.007
4.300	0.010
4.300	0.933
4.300	0.927
4.300	0.930
4.300	0.011
4.300	0.946
4.300	0.007
4.300	0.012
4.300	0.985
4.300	0.950
4.300	0.003
4.300	0.001
4.300	0.007
4.300	0.011
4.300	0.002
4.300	0.005
4.300	0.001
4.300	0.010
4.300	0.994
4.300	0.002
4.300	0.976
4.300	0.957
1.300	0.903
1.300	0.999
1.300	0.874
1.300	0.672
1.300	0.961
1.300	0.555
1.300	0.637
1.300	0.544
1.300	0.603
1.300	1.000
1.300	0.894
1.300	0.614
1.300	0.671
1.300	0.855
1.300	0.667
1.300	0.896
1.300	0.638
1.300	0.895
1.300	0.547
1.300	0.903
1.300	0.589
1.300	0.514
1.300	0.907
1.300	0.589
1.300	0.880
1.300	0.628
1.300	0.603
1.300	0.545
1.300	0.894
1.300	0.999
1.300	0.572
1.300	0.626
1.300	0.853
1.300	0.919
1.300	0.666
1.300	0.891
1.300	0.619
1.300	0.894
1.300	0.869
1.300	0.866
1.300	0.608
1.300	0.586
1.300	0.901
1.300	0.668
1.300	0.856
1.300	0.866
1.300	0.519
1.300	0.577
1.300	0.572
1.300	0.621
1.300	0.660
1.300	0.622
1.300	0.594
1.300	0.529
1.300	0.511
1.300	0.892
1.300	0.847
1.300	0.878
1.300	0.601
1.300	0.873
1.300	0.662
1.300	0.928
1.300	1.000
1.300	0.604
1.300	0.666
1.300	0.864
1.300	0.896
1.300	0.869
1.300	0.877
1.300	0.658
1.300	0.850
1.300	0.569
1.300	0.902
1.300	0.893
1.300	0.856
1.300	0.617
1.300	0.672
1.300	0.880
1.300	0.537
1.300	0.631
1.300	0.909
1.300	0.998
1.300	0.671
1.300	0.891
1.300	0.858
1.300	0.880
1.300	0.527
1.300	0.571
1.300	0.889
1.300	0.919
1.300	0.883
1.300	0.511
1.300	0.871
1.300	0.549
1.300	0.857
1.300	0.855
1.300	0.613
1.300	0.608
1.300	0.572
1.300	1.000
2.300	0.896
2.300	0.894
2.300	0.535
2.300	0.883
2.300	0.999
2.300	0.603
2.300	0.546
2.300	0.607
2.300	0.896
2.300	0.536
2.300	0.518
2.300	0.518
2.300	0.900
2.300	0.569
2.300	0.879
2.300	0.539
2.300	0.585
2.300	0.880
2.300	0.885
2.300	0.624
2.300	0.965
2.300	0.610
2.300	1.000
2.300	0.477
2.300	1.000
2.300	0.484
2.300	0.628
2.300	0.893
2.300	0.888
2.300	0.621
2.300	0.457
2.300	0.522
2.300	0.628
2.300	0.999
2.300	0.572
2.300	0.999
2.300	0.538
2.300	0.580
2.300	0.608
2.300	0.999
2.300	0.943
2.300	0.547
2.300	0.625
2.300	0.919
2.300	0.583
2.300	0.915
2.300	0.912
2.300	0.514
2.300	0.981
2.300	0.907
2.300	0.998
2.300	0.514
2.300	0.905
2.300	0.607
2.300	0.899
2.300	0.899
2.300	0.519
2.300	0.602
2.300	0.952
2.300	0.628
2.300	0.471
2.300	0.470
2.300	0.557
2.300	0.923
2.300	0.884
2.300	0.903
2.300	0.605
2.300	0.901
