4.300	0.332
4.300	1.547
4.300	13.124
4.300	1.863
4.300	19.974
4.300	13.537
4.300	14.438
4.300	2.112
4.300	2.536
4.300	0.328
4.300	2.215
4.300	13.636
4.300	15.234
4.300	1.328
4.300	13.231
4.300	19.532
4.300	1.867
4.300	1.589
4.300	19.985
4.300	1.753
4.300	2.453
4.300	16.089
4.300	2.365
4.300	15.507
4.300	0.804
4.300	12.181
4.300	14.436
4.300	1.259
4.300	14.782
4.300	0.497
4.300	1.387
4.300	0.490
4.300	19.875
4.300	13.746
4.300	15.307
4.300	12.189
4.300	13.227
4.300	1.096
4.300	14.410
4.300	15.691
4.300	2.073
4.300	1.529
4.300	0.121
4.300	14.454
4.300	0.540
4.300	0.369
4.300	16.456
4.300	1.930
4.300	2.131
4.300	1.192
4.300	1.613
4.300	0.560
4.300	0.938
4.300	2.514
4.300	13.628
4.300	2.144
4.300	12.127
4.300	12.389
4.300	12.425
4.300	13.145
4.300	12.757
4.300	0.752
4.300	14.457
4.300	0.517
4.300	14.581
4.300	1.302
4.300	2.551
4.300	0.441
4.300	19.983
4.300	19.494
4.300	12.538
4.300	0.292
4.300	15.190
4.300	12.598
4.300	16.203
4.300	1.767
4.300	12.873
4.300	2.233
4.300	13.975
4.300	14.291
4.300	16.701
4.300	13.656
4.300	0.701
4.300	1.491
4.300	11.822
4.300	2.238
4.300	0.111
4.300	0.457
4.300	2.052
4.300	13.963
4.300	15.337
4.300	1.286
4.300	17.681
4.300	1.465
4.300	13.885
4.300	12.288
4.300	15.542
4.300	0.107
4.300	1.357
4.300	16.098
1.300	3.367
1.300	2.456
1.300	3.193
1.300	2.404
1.300	3.313
1.300	3.171
1.300	0.100
1.300	0.100
1.300	0.100
1.300	0.100
1.300	2.303
1.300	0.100
1.300	0.100
1.300	0.100
1.300	0.100
1.300	2.721
1.300	2.915
1.300	3.125
1.300	2.154
1.300	0.100
1.300	3.191
1.300	0.100
1.300	2.832
1.300	2.429
1.300	0.100
1.300	3.298
1.300	0.100
1.300	0.101
1.300	0.100
1.300	0.100
1.300	0.101
1.300	2.599
1.300	2.420
1.300	3.083
1.300	0.100
1.300	2.684
1.300	0.100
1.300	2.839
1.300	0.100
1.300	0.100
1.300	0.100
1.300	2.235
1.300	2.449
1.300	2.591
1.300	0.100
1.300	0.100
1.300	2.655
1.300	0.100
1.300	2.766
1.300	2.751
1.300	0.100
1.300	0.100
1.300	3.119
1.300	3.297
1.300	0.100
1.300	0.100
1.300	0.100
1.300	0.100
1.300	0.100
1.300	0.100
1.300	3.031
1.300	2.147
1.300	0.100
1.300	2.795
1.300	0.100
1.300	0.100
1.300	0.100
1.300	0.100
1.300	0.100
1.300	2.674
1.300	2.965
1.300	2.914
1.300	0.100
1.300	0.100
1.300	3.115
1.300	2.480
1.300	2.714
1.300	3.228
1.300	3.332
1.300	0.100
1.300	3.086
1.300	0.100
1.300	0.100
1.300	0.100
1.300	2.869
1.300	0.100
1.300	0.100
1.300	2.585
1.300	2.863
1.300	0.100
1.300	3.090
1.300	2.245
1.300	0.101
1.300	2.436
1.300	0.100
1.300	2.191
1.300	2.970
1.300	2.872
1.300	0.100
1.300	3.365
2.300	3.185
2.300	2.867
2.300	2.786
2.300	2.858
2.300	0.101
2.300	3.468
2.300	0.158
2.300	0.244
2.300	0.128
2.300	0.322
2.300	0.266
2.300	3.364
2.300	3.157
2.300	0.127
2.300	0.198
2.300	3.157
2.300	2.957
2.300	3.411
2.300	0.101
2.300	3.478
2.300	0.124
2.300	3.191
2.300	0.184
2.300	3.502
2.300	2.903
2.300	0.100
2.300	3.265
2.300	3.477
2.300	0.248
2.300	3.490
2.300	0.194
2.300	0.324
2.300	0.246
2.300	3.446
2.300	3.191
