3.700	0.104
3.700	0.111
3.700	19.431
3.700	19.392
3.700	19.821
3.700	19.548
3.700	19.741
3.700	18.874
3.700	18.979
3.700	19.925
3.700	0.109
3.700	0.165
3.700	0.205
3.700	0.329
3.700	0.106
3.700	0.289
3.700	0.132
3.700	19.982
3.700	19.354
3.700	0.110
0.700	0.100
0.700	3.129
0.700	2.641
0.700	0.100
0.700	2.874
0.700	2.857
0.700	0.100
0.700	0.100
0.700	0.100
0.700	0.100
0.700	3.213
0.700	2.832
0.700	0.100
0.700	0.100
0.700	0.100
0.700	0.100
0.700	2.929
0.700	2.684
0.700	3.208
0.700	2.658
1.700	0.100
1.700	3.318
1.700	3.335
1.700	3.158
1.700	0.100
1.700	3.154
1.700	0.100
1.700	3.157
1.700	3.096
1.700	0.100
1.700	0.100
1.700	0.100
1.700	0.100
1.700	0.100
1.700	3.156
1.700	3.089
1.700	0.100
1.700	0.100
1.700	3.079
1.700	3.443
2.700	9.486
2.700	13.267
2.700	12.498
2.700	0.110
2.700	11.480
2.700	0.102
2.700	9.580
2.700	0.112
2.700	11.299
2.700	0.179
2.700	0.113
2.700	0.104
2.700	11.279
2.700	9.669
2.700	0.197
2.700	0.128
2.700	0.100
2.700	10.263
2.700	13.443
2.700	0.119
