3.900	0.848
3.900	0.858
3.900	0.581
3.900	0.592
3.900	0.552
3.900	0.571
3.900	0.589
3.900	0.855
3.900	0.855
3.900	0.849
3.900	0.612
3.900	0.857
3.900	0.853
3.900	0.595
3.900	0.864
3.900	0.588
3.900	0.898
3.900	0.534
3.900	0.884
3.900	0.545
3.900	0.870
3.900	0.574
3.900	0.845
3.900	0.576
3.900	0.548
3.900	0.584
3.900	0.888
3.900	0.611
3.900	0.880
3.900	0.587
3.900	0.847
3.900	0.549
3.900	0.847
3.900	0.842
3.900	0.859
3.900	0.615
3.900	0.851
3.900	0.851
3.900	0.569
3.900	0.868
3.900	0.573
3.900	0.614
3.900	0.876
3.900	0.603
3.900	0.847
3.900	0.869
3.900	0.864
3.900	0.860
3.900	0.884
3.900	0.606
3.900	0.595
3.900	0.609
3.900	0.583
3.900	0.575
3.900	0.609
3.900	0.847
3.900	0.873
3.900	0.856
3.900	0.852
3.900	0.604
3.900	0.861
3.900	0.861
3.900	0.594
3.900	0.601
3.900	0.575
3.900	0.613
3.900	0.606
3.900	0.853
3.900	0.564
3.900	0.852
3.900	0.842
3.900	0.874
3.900	0.603
3.900	0.581
3.900	0.584
3.900	0.844
3.900	0.860
3.900	0.854
3.900	0.841
3.900	0.605
3.900	0.608
3.900	0.603
3.900	0.862
3.900	0.572
3.900	0.876
3.900	0.595
3.900	0.611
3.900	0.614
3.900	0.602
3.900	0.590
3.900	0.569
3.900	0.850
3.900	0.845
3.900	0.865
3.900	0.848
3.900	0.841
3.900	0.872
3.900	0.860
3.900	0.592
3.900	0.597
0.900	0.710
0.900	0.684
0.900	0.711
0.900	0.709
0.900	0.684
0.900	0.716
0.900	0.710
0.900	0.684
0.900	0.683
0.900	0.710
0.900	0.711
0.900	0.710
0.900	0.711
0.900	0.712
0.900	0.686
0.900	0.710
0.900	0.710
0.900	0.713
0.900	0.713
0.900	0.683
0.900	0.686
0.900	0.716
0.900	0.683
0.900	0.711
0.900	0.680
0.900	0.685
0.900	0.715
0.900	0.685
0.900	0.685
0.900	0.711
0.900	0.684
0.900	0.682
0.900	0.684
0.900	0.710
0.900	0.685
0.900	0.685
0.900	0.685
0.900	0.710
0.900	0.683
0.900	0.710
0.900	0.711
0.900	0.682
0.900	0.683
0.900	0.685
0.900	0.685
0.900	0.684
0.900	0.713
0.900	0.710
0.900	0.710
0.900	0.684
0.900	0.710
0.900	0.679
0.900	0.686
0.900	0.714
0.900	0.711
0.900	0.686
0.900	0.711
0.900	0.686
0.900	0.711
0.900	0.686
0.900	0.684
0.900	0.711
0.900	0.711
0.900	0.684
0.900	0.686
0.900	0.684
0.900	0.685
0.900	0.686
0.900	0.713
0.900	0.711
0.900	0.684
0.900	0.711
0.900	0.710
0.900	0.710
0.900	0.714
0.900	0.710
0.900	0.710
0.900	0.683
0.900	0.710
0.900	0.684
0.900	0.711
0.900	0.710
0.900	0.713
0.900	0.686
0.900	0.685
0.900	0.685
0.900	0.685
0.900	0.710
0.900	0.710
0.900	0.710
0.900	0.683
0.900	0.712
0.900	0.685
0.900	0.683
0.900	0.713
0.900	0.685
0.900	0.714
0.900	0.684
0.900	0.685
0.900	0.686
1.900	0.691
1.900	0.736
1.900	0.729
1.900	0.729
1.900	0.689
1.900	0.726
1.900	0.735
1.900	0.691
1.900	0.691
1.900	0.687
1.900	0.689
1.900	0.690
1.900	0.733
1.900	0.727
1.900	0.729
1.900	0.726
1.900	0.684
1.900	0.771
1.900	0.742
1.900	0.727
1.900	0.750
1.900	0.747
1.900	0.739
1.900	0.730
1.900	0.738
1.900	0.751
1.900	0.738
1.900	0.731
1.900	0.688
1.900	0.690
1.900	0.733
1.900	0.729
1.900	0.688
1.900	0.688
1.900	0.687
1.900	0.690
1.900	0.731
1.900	0.690
1.900	0.687
1.900	0.740
1.900	0.684
1.900	0.728
1.900	0.730
1.900	0.689
1.900	0.688
1.900	0.689
1.900	0.735
1.900	0.729
1.900	0.688
1.900	0.728
1.900	0.688
1.900	0.690
1.900	0.733
1.900	0.691
1.900	0.690
1.900	0.688
1.900	0.685
1.900	0.684
1.900	0.730
1.900	0.735
1.900	0.691
1.900	0.690
1.900	0.690
1.900	0.687
1.900	0.691
1.900	0.725
1.900	0.690
1.900	0.687
