0.000 0.000 37.000 35.000 0.000
0.200 0.000 93.000 71.000 0.000
0.400 0.000 88.000 57.000 0.000
0.600 0.000 67.000 65.000 0.000
0.800 0.000 83.000 54.000 0.000
1.000 0.000 77.000 53.000 0.000
1.200 0.000 80.000 51.000 0.000
1.400 0.000 72.000 73.000 0.000
1.600 0.000 54.000 65.000 0.000
1.800 0.000 68.000 65.000 0.000
2.000 0.000 65.000 66.000 0.000
2.200 0.000 62.000 57.000 0.000
2.400 0.000 59.000 63.000 0.000
2.600 0.000 44.000 65.000 0.000
2.800 0.000 31.000 53.000 0.000
3.000 0.000 10.000 50.000 0.000
3.200 0.000 10.000 28.000 0.000
3.400 0.000 0.000 21.000 0.000
3.600 0.000 0.000 4.000 0.000
3.800 0.000 0.000 3.000 0.000
4.000 0.000 0.000 1.000 1.000
4.200 0.000 0.000 0.000 6.000
4.400 0.000 0.000 0.000 42.000
4.600 0.000 0.000 0.000 150.000
4.800 0.000 0.000 0.000 309.000
5.000 0.000 0.000 0.000 303.000
5.200 0.000 0.000 0.000 165.000
5.400 0.000 0.000 0.000 23.000
5.600 0.000 0.000 0.000 1.000
5.800 0.000 0.000 0.000 0.000
6.000 0.000 0.000 0.000 0.000
6.200 0.000 0.000 0.000 0.000
6.400 0.000 0.000 0.000 0.000
6.600 0.000 0.000 0.000 0.000
6.800 0.000 0.000 0.000 0.000
7.000 0.000 0.000 0.000 0.000
7.200 0.000 0.000 0.000 0.000
7.400 0.000 0.000 0.000 0.000
7.600 0.000 0.000 0.000 0.000
7.800 2.000 0.000 0.000 0.000
8.000 1.000 0.000 0.000 0.000
8.200 10.000 0.000 0.000 0.000
8.400 19.000 0.000 0.000 0.000
8.600 26.000 0.000 0.000 0.000
8.800 31.000 0.000 0.000 0.000
9.000 43.000 0.000 0.000 0.000
9.200 46.000 0.000 0.000 0.000
9.400 55.000 0.000 0.000 0.000
9.600 83.000 0.000 0.000 0.000
9.800 104.000 0.000 0.000 0.000
10.000 131.000 0.000 0.000 0.000
10.200 150.000 0.000 0.000 0.000
10.400 176.000 0.000 0.000 0.000
10.600 106.000 0.000 0.000 0.000
10.800 17.000 0.000 0.000 0.000
11.000 0.000 0.000 0.000 0.000
11.200 0.000 0.000 0.000 0.000
11.400 0.000 0.000 0.000 0.000
11.600 0.000 0.000 0.000 0.000
11.800 0.000 0.000 0.000 0.000
12.000 0.000 0.000 0.000 0.000
12.200 0.000 0.000 0.000 0.000
12.400 0.000 0.000 0.000 0.000
12.600 0.000 0.000 0.000 0.000
12.800 0.000 0.000 0.000 0.000
13.000 0.000 0.000 0.000 0.000
13.200 0.000 0.000 0.000 0.000
13.400 0.000 0.000 0.000 0.000
13.600 0.000 0.000 0.000 0.000
13.800 0.000 0.000 0.000 0.000
14.000 0.000 0.000 0.000 0.000
14.200 0.000 0.000 0.000 0.000
14.400 0.000 0.000 0.000 0.000
14.600 0.000 0.000 0.000 0.000
14.800 0.000 0.000 0.000 0.000
15.000 0.000 0.000 0.000 0.000
