0.000 0.000 172.000 28.000 0.000
0.200 0.000 168.000 70.000 0.000
0.400 0.000 184.000 60.000 0.000
0.600 0.000 182.000 66.000 0.000
0.800 0.000 146.000 61.000 0.000
1.000 0.000 96.000 75.000 0.000
1.200 0.000 38.000 71.000 0.000
1.400 0.000 14.000 83.000 0.000
1.600 0.000 0.000 58.000 0.000
1.800 0.000 0.000 71.000 0.000
2.000 0.000 0.000 60.000 0.000
2.200 0.000 0.000 65.000 0.000
2.400 0.000 0.000 77.000 0.000
2.600 0.000 0.000 38.000 0.000
2.800 0.000 0.000 52.000 0.000
3.000 0.000 0.000 25.000 0.000
3.200 0.000 0.000 17.000 0.000
3.400 0.000 0.000 16.000 0.000
3.600 0.000 0.000 5.000 0.000
3.800 0.000 0.000 2.000 0.000
4.000 0.000 0.000 0.000 0.000
4.200 0.000 0.000 0.000 1.000
4.400 0.000 0.000 0.000 12.000
4.600 0.000 0.000 0.000 75.000
4.800 0.000 0.000 0.000 234.000
5.000 0.000 0.000 0.000 341.000
5.200 0.000 0.000 0.000 257.000
5.400 0.000 0.000 0.000 77.000
5.600 0.000 0.000 0.000 3.000
5.800 0.000 0.000 0.000 0.000
6.000 0.000 0.000 0.000 0.000
6.200 0.000 0.000 0.000 0.000
6.400 0.000 0.000 0.000 0.000
6.600 0.000 0.000 0.000 0.000
6.800 0.000 0.000 0.000 0.000
7.000 0.000 0.000 0.000 0.000
7.200 0.000 0.000 0.000 0.000
7.400 0.000 0.000 0.000 0.000
7.600 0.000 0.000 0.000 0.000
7.800 0.000 0.000 0.000 0.000
8.000 3.000 0.000 0.000 0.000
8.200 2.000 0.000 0.000 0.000
8.400 2.000 0.000 0.000 0.000
8.600 15.000 0.000 0.000 0.000
8.800 17.000 0.000 0.000 0.000
9.000 28.000 0.000 0.000 0.000
9.200 54.000 0.000 0.000 0.000
9.400 49.000 0.000 0.000 0.000
9.600 75.000 0.000 0.000 0.000
9.800 108.000 0.000 0.000 0.000
10.000 161.000 0.000 0.000 0.000
10.200 188.000 0.000 0.000 0.000
10.400 191.000 0.000 0.000 0.000
10.600 105.000 0.000 0.000 0.000
10.800 2.000 0.000 0.000 0.000
11.000 0.000 0.000 0.000 0.000
11.200 0.000 0.000 0.000 0.000
11.400 0.000 0.000 0.000 0.000
11.600 0.000 0.000 0.000 0.000
11.800 0.000 0.000 0.000 0.000
12.000 0.000 0.000 0.000 0.000
12.200 0.000 0.000 0.000 0.000
12.400 0.000 0.000 0.000 0.000
12.600 0.000 0.000 0.000 0.000
12.800 0.000 0.000 0.000 0.000
13.000 0.000 0.000 0.000 0.000
13.200 0.000 0.000 0.000 0.000
13.400 0.000 0.000 0.000 0.000
13.600 0.000 0.000 0.000 0.000
13.800 0.000 0.000 0.000 0.000
14.000 0.000 0.000 0.000 0.000
14.200 0.000 0.000 0.000 0.000
14.400 0.000 0.000 0.000 0.000
14.600 0.000 0.000 0.000 0.000
14.800 0.000 0.000 0.000 0.000
15.000 0.000 0.000 0.000 0.000
