0.000 0.000 54.000 24.000 0.000
0.200 0.000 108.000 69.000 0.000
0.400 0.000 107.000 58.000 0.000
0.600 0.000 91.000 58.000 0.000
0.800 0.000 94.000 82.000 0.000
1.000 0.000 81.000 78.000 0.000
1.200 0.000 74.000 55.000 0.000
1.400 0.000 72.000 49.000 0.000
1.600 0.000 87.000 64.000 0.000
1.800 0.000 62.000 74.000 0.000
2.000 0.000 49.000 84.000 0.000
2.200 0.000 49.000 91.000 0.000
2.400 0.000 40.000 90.000 0.000
2.600 0.000 22.000 68.000 0.000
2.800 0.000 8.000 39.000 0.000
3.000 0.000 2.000 15.000 0.000
3.200 0.000 0.000 2.000 0.000
3.400 0.000 0.000 0.000 0.000
3.600 0.000 0.000 0.000 0.000
3.800 0.000 0.000 0.000 0.000
4.000 0.000 0.000 0.000 0.000
4.200 0.000 0.000 0.000 0.000
4.400 0.000 0.000 0.000 0.000
4.600 0.000 0.000 0.000 17.000
4.800 0.000 0.000 0.000 458.000
5.000 0.000 0.000 0.000 509.000
5.200 0.000 0.000 0.000 16.000
5.400 0.000 0.000 0.000 0.000
5.600 0.000 0.000 0.000 0.000
5.800 0.000 0.000 0.000 0.000
6.000 0.000 0.000 0.000 0.000
6.200 0.000 0.000 0.000 0.000
6.400 0.000 0.000 0.000 0.000
6.600 0.000 0.000 0.000 0.000
6.800 0.000 0.000 0.000 0.000
7.000 0.000 0.000 0.000 0.000
7.200 0.000 0.000 0.000 0.000
7.400 0.000 0.000 0.000 0.000
7.600 0.000 0.000 0.000 0.000
7.800 0.000 0.000 0.000 0.000
8.000 0.000 0.000 0.000 0.000
8.200 0.000 0.000 0.000 0.000
8.400 0.000 0.000 0.000 0.000
8.600 1.000 0.000 0.000 0.000
8.800 7.000 0.000 0.000 0.000
9.000 33.000 0.000 0.000 0.000
9.200 62.000 0.000 0.000 0.000
9.400 127.000 0.000 0.000 0.000
9.600 143.000 0.000 0.000 0.000
9.800 176.000 0.000 0.000 0.000
10.000 213.000 0.000 0.000 0.000
10.200 146.000 0.000 0.000 0.000
10.400 81.000 0.000 0.000 0.000
10.600 11.000 0.000 0.000 0.000
10.800 0.000 0.000 0.000 0.000
11.000 0.000 0.000 0.000 0.000
11.200 0.000 0.000 0.000 0.000
11.400 0.000 0.000 0.000 0.000
11.600 0.000 0.000 0.000 0.000
11.800 0.000 0.000 0.000 0.000
12.000 0.000 0.000 0.000 0.000
12.200 0.000 0.000 0.000 0.000
12.400 0.000 0.000 0.000 0.000
12.600 0.000 0.000 0.000 0.000
12.800 0.000 0.000 0.000 0.000
13.000 0.000 0.000 0.000 0.000
13.200 0.000 0.000 0.000 0.000
13.400 0.000 0.000 0.000 0.000
13.600 0.000 0.000 0.000 0.000
13.800 0.000 0.000 0.000 0.000
14.000 0.000 0.000 0.000 0.000
14.200 0.000 0.000 0.000 0.000
14.400 0.000 0.000 0.000 0.000
14.600 0.000 0.000 0.000 0.000
14.800 0.000 0.000 0.000 0.000
15.000 0.000 0.000 0.000 0.000
