0.000 0.000 249.000 13.000 0.000
0.200 0.000 372.000 54.000 0.000
0.400 0.000 349.000 51.000 0.000
0.600 0.000 30.000 60.000 0.000
0.800 0.000 0.000 54.000 0.000
1.000 0.000 0.000 37.000 0.000
1.200 0.000 0.000 45.000 0.000
1.400 0.000 0.000 50.000 0.000
1.600 0.000 0.000 51.000 0.000
1.800 0.000 0.000 75.000 0.000
2.000 0.000 0.000 86.000 0.000
2.200 0.000 0.000 84.000 0.000
2.400 0.000 0.000 94.000 0.000
2.600 0.000 0.000 87.000 0.000
2.800 0.000 0.000 101.000 0.000
3.000 0.000 0.000 42.000 0.000
3.200 0.000 0.000 14.000 0.000
3.400 0.000 0.000 2.000 0.000
3.600 0.000 0.000 0.000 0.000
3.800 0.000 0.000 0.000 0.000
4.000 0.000 0.000 0.000 0.000
4.200 0.000 0.000 0.000 0.000
4.400 0.000 0.000 0.000 0.000
4.600 0.000 0.000 0.000 0.000
4.800 0.000 0.000 0.000 147.000
5.000 0.000 0.000 0.000 673.000
5.200 0.000 0.000 0.000 180.000
5.400 0.000 0.000 0.000 0.000
5.600 0.000 0.000 0.000 0.000
5.800 0.000 0.000 0.000 0.000
6.000 0.000 0.000 0.000 0.000
6.200 0.000 0.000 0.000 0.000
6.400 0.000 0.000 0.000 0.000
6.600 0.000 0.000 0.000 0.000
6.800 0.000 0.000 0.000 0.000
7.000 0.000 0.000 0.000 0.000
7.200 0.000 0.000 0.000 0.000
7.400 0.000 0.000 0.000 0.000
7.600 0.000 0.000 0.000 0.000
7.800 0.000 0.000 0.000 0.000
8.000 0.000 0.000 0.000 0.000
8.200 0.000 0.000 0.000 0.000
8.400 0.000 0.000 0.000 0.000
8.600 1.000 0.000 0.000 0.000
8.800 3.000 0.000 0.000 0.000
9.000 26.000 0.000 0.000 0.000
9.200 54.000 0.000 0.000 0.000
9.400 68.000 0.000 0.000 0.000
9.600 114.000 0.000 0.000 0.000
9.800 121.000 0.000 0.000 0.000
10.000 163.000 0.000 0.000 0.000
10.200 207.000 0.000 0.000 0.000
10.400 186.000 0.000 0.000 0.000
10.600 57.000 0.000 0.000 0.000
10.800 0.000 0.000 0.000 0.000
11.000 0.000 0.000 0.000 0.000
11.200 0.000 0.000 0.000 0.000
11.400 0.000 0.000 0.000 0.000
11.600 0.000 0.000 0.000 0.000
11.800 0.000 0.000 0.000 0.000
12.000 0.000 0.000 0.000 0.000
12.200 0.000 0.000 0.000 0.000
12.400 0.000 0.000 0.000 0.000
12.600 0.000 0.000 0.000 0.000
12.800 0.000 0.000 0.000 0.000
13.000 0.000 0.000 0.000 0.000
13.200 0.000 0.000 0.000 0.000
13.400 0.000 0.000 0.000 0.000
13.600 0.000 0.000 0.000 0.000
13.800 0.000 0.000 0.000 0.000
14.000 0.000 0.000 0.000 0.000
14.200 0.000 0.000 0.000 0.000
14.400 0.000 0.000 0.000 0.000
14.600 0.000 0.000 0.000 0.000
14.800 0.000 0.000 0.000 0.000
15.000 0.000 0.000 0.000 0.000
